r,n,diff_yaw,phi,l_max,l_min,c_max,c_min,r,g,b
0.0,1,,,,,,,,,
,,1.1767838702409927,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.1977978679238677,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.2188118656067426,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.2398258632896173,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.2608398609724922,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.2818538586553672,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.302867856338242,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.3238818540211168,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.3448958517039917,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.3659098493868667,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.3869238470697414,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.4079378447526163,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.4289518424354912,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.4499658401183662,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.4709798378012409,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.4919938354841158,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.5130078331669907,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.5340218308498657,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.5550358285327404,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.5760498262156153,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.5970638238984902,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.6180778215813651,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.6390918192642399,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.6601058169471148,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.6811198146299897,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.7021338123128644,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.7231478099957394,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.7441618076786143,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.7651758053614892,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.786189803044364,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.8072038007272389,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.8282177984101138,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.8492317960929887,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.8702457937758634,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.8912597914587383,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.9122737891416133,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.9332877868244882,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.954301784507363,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.9753157821902378,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,1.9963297798731128,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.0173437775559875,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.0383577752388624,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.0593717729217373,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.0803857706046123,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.101399768287487,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.122413765970362,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.1434277636532366,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.1644417613361115,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.1854557590189865,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.2064697567018614,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.2274837543847363,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.2484977520676113,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.269511749750486,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.290525747433361,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.3115397451162356,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.3325537427991105,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.3535677404819855,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.3745817381648604,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.3955957358477353,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.4166097335306103,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.437623731213485,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.4586377288963597,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.4796517265792346,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.5006657242621095,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.5216797219449845,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.5426937196278594,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.5637077173107343,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.5847217149936093,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.605735712676484,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.6267497103593587,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.6477637080422336,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.6687777057251085,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.6897917034079835,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.7108057010908584,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.7318196987737333,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.7528336964566082,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.7738476941394827,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.7948616918223577,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.8158756895052326,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.8368896871881075,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.8579036848709825,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.8789176825538574,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.8999316802367323,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.9209456779196072,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.9419596756024817,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.9629736732853567,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,2.9839876709682316,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.0050016686511065,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.0260156663339814,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.0470296640168564,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.0680436616997313,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.089057659382606,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.1100716570654807,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.1310856547483557,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.1520996524312306,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.1731136501141055,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.1941276477969804,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.2151416454798554,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.2361556431627303,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.257169640845605,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.2781836385284797,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.2991976362113546,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.3202116338942296,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.3412256315771045,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.3622396292599794,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.3832536269428544,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.404267624625729,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.425281622308604,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.4462956199914787,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.4673096176743536,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.4883236153572286,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.5093376130401035,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.5303516107229784,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.5513656084058534,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.572379606088728,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.5933936037716028,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.6144076014544777,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.6354215991373526,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.6564355968202276,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.6774495945031025,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.6984635921859774,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.719477589868852,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.740491587551727,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.7615055852346018,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.7825195829174767,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.8035335806003516,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.8245475782832266,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.8455615759661015,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.8665755736489764,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.887589571331851,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.908603569014726,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.9296175666976008,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.9506315643804757,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.9716455620633506,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,3.9926595597462256,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.0136735574291,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.034687555111975,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.05570155279485,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.076715550477725,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.0977295481606,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.118743545843475,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.13975754352635,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.1607715412092245,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.1817855388920995,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.202799536574974,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.223813534257849,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.244827531940724,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.265841529623599,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.286855527306473,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.307869524989348,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.328883522672223,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.349897520355098,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.370911518037973,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.391925515720848,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.412939513403723,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.433953511086598,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.454967508769473,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.475981506452348,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.4969955041352225,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.5180095018180975,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.539023499500972,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.560037497183847,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.581051494866722,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.602065492549596,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
,,4.623079490232471,0.33161255787892263,0.4140577528260675,0.0,0.8,0.4,0.0,0.8509803921568627,0.8509803921568627
